perturbation,spearman_rho,gene_symbol,ensembl_id
7630_SAC3D1_P1P2_ENSG00000168061,-0.02393468716779202,SAC3D1,ENSG00000168061
1169_CAMTA1_P1P2_ENSG00000171735,-0.023990777867010506,CAMTA1,ENSG00000171735
2075_DCTN3_P1P2_ENSG00000137100,-0.02402486565817718,DCTN3,ENSG00000137100
4822_MAP7D1_P1P2_ENSG00000116871,-0.02405755159134081,MAP7D1,ENSG00000116871
94_ACP1_P1P2_ENSG00000143727,-0.024061834243453185,ACP1,ENSG00000143727
2604_ELP2_P1P2_ENSG00000134759,-0.02408482086079786,ELP2,ENSG00000134759
3528_GRB10_P2_ENSG00000106070,-0.02409835674501113,GRB10,ENSG00000106070
7125_RASSF1_P1_ENSG00000068028,-0.0241148504898279,RASSF1,ENSG00000068028
9365_TSR1_P2_ENSG00000167721,-0.02411487072283,TSR1,ENSG00000167721
5062_MICU2_P1P2_ENSG00000165487,-0.024126382337551867,MICU2,ENSG00000165487
8577_SUGP2_P1P2_ENSG00000064607,-0.024129901916441966,SUGP2,ENSG00000064607
2525_EID2_P1P2_ENSG00000176396,-0.024137961395614076,EID2,ENSG00000176396
6820_PRRC2B_P1P2_ENSG00000130723,-0.024138509619437733,PRRC2B,ENSG00000130723
8494_STAT1_P1P2_ENSG00000115415,-0.024139314116326287,STAT1,ENSG00000115415
4347_KIAA0355_P1P2_ENSG00000166398,-0.024174626485858504,KIAA0355,ENSG00000166398
940_BZW1_P1P2_ENSG00000082153,-0.024203303394176333,BZW1,ENSG00000082153
687_ATP6V1H_P1P2_ENSG00000047249,-0.02420755232461853,ATP6V1H,ENSG00000047249
7943_SKIV2L_P1P2_ENSG00000204351,-0.024229205490776805,SKIV2L,ENSG00000204351
9759_VPS45_P1P2_ENSG00000136631,-0.02423938654474114,VPS45,ENSG00000136631
2051_DCAF13_P1P2_ENSG00000164934,-0.024253734633662965,DCAF13,ENSG00000164934
10455_ZNF567_P1P2_ENSG00000189042,-0.024254568040654463,ZNF567,ENSG00000189042
7477_RPL7A_P1P2_ENSG00000148303,-0.024276476528029788,RPL7A,ENSG00000148303
5447_NADSYN1_P1P2_ENSG00000172890,-0.02428152996117476,NADSYN1,ENSG00000172890
247_AKT1_P1P2_ENSG00000142208,-0.024281560792416064,AKT1,ENSG00000142208
5520_NDE1_P1_ENSG00000072864,-0.024292010656265524,NDE1,ENSG00000072864
9530_UBFD1_P1P2_ENSG00000103353,-0.02431462055438051,UBFD1,ENSG00000103353
1700_CMTM7_P1P2_ENSG00000153551,-0.02434622450366963,CMTM7,ENSG00000153551
5228_MRPL45_P1P2_ENSG00000278845,-0.02436251303384102,MRPL45,ENSG00000278845
7060_RAD18_P1P2_ENSG00000070950,-0.024378177231376006,RAD18,ENSG00000070950
5814_NRIP3_P1P2_ENSG00000175352,-0.024430250234462072,NRIP3,ENSG00000175352
3637_HAUS4_P1P2_ENSG00000092036,-0.024476800591449573,HAUS4,ENSG00000092036
5477_NBEAL1_P1P2_ENSG00000144426,-0.024477381567652893,NBEAL1,ENSG00000144426
5160_MPC2_P1P2_ENSG00000143158,-0.02450018030712087,MPC2,ENSG00000143158
6651_PPP1CC_P1P2_ENSG00000186298,-0.024504174879822312,PPP1CC,ENSG00000186298
7453_RPL26_P1P2_ENSG00000161970,-0.024539986330073132,RPL26,ENSG00000161970
9794_WBP2_P1P2_ENSG00000132471,-0.024541489353086702,WBP2,ENSG00000132471
8501_STAU1_P1P2_ENSG00000124214,-0.024581181685836655,STAU1,ENSG00000124214
8997_TMEM131_P1P2_ENSG00000075568,-0.024653189976854596,TMEM131,ENSG00000075568
7339_RNF114_P1P2_ENSG00000124226,-0.02465401663951206,RNF114,ENSG00000124226
9923_YBX3_P1P2_ENSG00000060138,-0.024657447578583413,YBX3,ENSG00000060138
9805_WDR13_P1P2_ENSG00000101940,-0.024659375494641197,WDR13,ENSG00000101940
1594_CHPF_P1P2_ENSG00000123989,-0.024688696992384514,CHPF,ENSG00000123989
8939_TJP2_P1_ENSG00000119139,-0.02469956594463347,TJP2,ENSG00000119139
9499_UBE2D4_P1P2_ENSG00000078967,-0.024703055655758564,UBE2D4,ENSG00000078967
5076_MINK1_P1P2_ENSG00000141503,-0.02470864574519748,MINK1,ENSG00000141503
8145_SMARCAL1_P1P2_ENSG00000138375,-0.024733961084736886,SMARCAL1,ENSG00000138375
8292_SOX4_P1_ENSG00000124766,-0.02473476558743967,SOX4,ENSG00000124766
4130_INO80_P1P2_ENSG00000128908,-0.024737400701053337,INO80,ENSG00000128908
8685_TAOK3_P2_ENSG00000135090,-0.02474672907254189,TAOK3,ENSG00000135090
4172_IQGAP1_P1P2_ENSG00000140575,-0.024790992136815147,IQGAP1,ENSG00000140575
2207_DHX30_P1_ENSG00000132153,-0.024841618961988804,DHX30,ENSG00000132153
1792_COQ3_P1P2_ENSG00000132423,-0.024866708848076177,COQ3,ENSG00000132423
9768_VRK1_P1P2_ENSG00000100749,-0.02487443111054653,VRK1,ENSG00000100749
931_BTN3A2_P1P2_ENSG00000186470,-0.02489291154927937,BTN3A2,ENSG00000186470
3559_GSTM3_P1P2_ENSG00000134202,-0.024894165995409924,GSTM3,ENSG00000134202
8149_SMARCC2_P1P2_ENSG00000139613,-0.024920752160176828,SMARCC2,ENSG00000139613
8528_STMN1_P1P2_ENSG00000117632,-0.024922162689466485,STMN1,ENSG00000117632
3557_GSTCD_P1P2_ENSG00000138780,-0.024939057246224753,GSTCD,ENSG00000138780
6679_PPP2CB_P1P2_ENSG00000104695,-0.025003560056937768,PPP2CB,ENSG00000104695
9535_UBL7_P2_ENSG00000138629,-0.025011072281576733,UBL7,ENSG00000138629
3248_GABARAPL1_P1P2_ENSG00000139112,-0.025051241535090602,GABARAPL1,ENSG00000139112
10554_ZNF688_P1P2_ENSG00000229809,-0.02506340735021388,ZNF688,ENSG00000229809
3821_HMCES_P1P2_ENSG00000183624,-0.025064240757205383,HMCES,ENSG00000183624
8597_SUPT4H1_P1P2_ENSG00000213246,-0.02507594506718539,SUPT4H1,ENSG00000213246
4443_KLHL36_P2_ENSG00000135686,-0.02509290032294998,KLHL36,ENSG00000135686
7720_SDF2L1_P1P2_ENSG00000128228,-0.025104683637985827,SDF2L1,ENSG00000128228
7539_RPS9_P1P2_ENSG00000170889,-0.025117440064075333,RPS9,ENSG00000170889
9818_WDR3_P1P2_ENSG00000065183,-0.025124458025377147,WDR3,ENSG00000065183
7652_SAPCD2_P1P2_ENSG00000186193,-0.025144326833444954,SAPCD2,ENSG00000186193
2582_ELAC2_P1P2_ENSG00000006744,-0.025153011608729757,ELAC2,ENSG00000006744
10723_ZSCAN30_P1P2_ENSG00000186814,-0.025162588569120684,ZSCAN30,ENSG00000186814
4601_LITAF_P1P2_ENSG00000189067,-0.025176855244299374,LITAF,ENSG00000189067
10473_ZNF581_P1_ENSG00000171425,-0.025200139088015414,ZNF581,ENSG00000171425
7836_SF3B2_P1P2_ENSG00000087365,-0.02520319619828596,SF3B2,ENSG00000087365
5066_MIEF1_P1P2_ENSG00000100335,-0.02520616659569034,MIEF1,ENSG00000100335
7658_SART1_P1P2_ENSG00000175467,-0.025225604729856185,SART1,ENSG00000175467
811_BCOR_P1P2_ENSG00000183337,-0.02523233653869964,BCOR,ENSG00000183337
7141_RBBP5_P1P2_ENSG00000117222,-0.025234321299858583,RBBP5,ENSG00000117222
10117_ZHX3_P1P2_ENSG00000174306,-0.02524668270066888,ZHX3,ENSG00000174306
163_ADPRHL2_P1P2_ENSG00000116863,-0.025290301199303637,ADPRHL2,ENSG00000116863
2172_ESS2_P1P2_ENSG00000100056,-0.025325686793033948,ESS2,ENSG00000100056
5083_MIS18A_P1P2_ENSG00000159055,-0.025335066234724375,MIS18A,ENSG00000159055
7845_SFT2D2_P1P2_ENSG00000213064,-0.025363322103903154,SFT2D2,ENSG00000213064
8132_SMAD4_P1P2_ENSG00000141646,-0.02539251158160766,SMAD4,ENSG00000141646
10663_ZNF830_P1P2_ENSG00000198783,-0.025417290264853124,ZNF830,ENSG00000198783
5284_MSI2_P1P2_ENSG00000153944,-0.025451318320489767,MSI2,ENSG00000153944
4049_IFRD1_P1_ENSG00000006652,-0.025461252724523674,IFRD1,ENSG00000006652
10292_ZNF330_P1P2_ENSG00000109445,-0.025499405422161014,ZNF330,ENSG00000109445
579_ASF1B_P1P2_ENSG00000105011,-0.025500334213305297,ASF1B,ENSG00000105011
8076_SLC39A4_P2_ENSG00000147804,-0.0255177037638749,SLC39A4,ENSG00000147804
1245_CCDC115_P1P2_ENSG00000136710,-0.02552819216677599,CCDC115,ENSG00000136710
3697_HES1_P1P2_ENSG00000114315,-0.02558531956648332,HES1,ENSG00000114315
6916_PTMA_P1P2_ENSG00000187514,-0.025625401143654736,PTMA,ENSG00000187514
600_ATAD3A_P1P2_ENSG00000197785,-0.025638607513172026,ATAD3A,ENSG00000197785
5090_MKI67_P1P2_ENSG00000148773,-0.025652170368916885,MKI67,ENSG00000148773
4846_MARCH6_P1P2_ENSG00000145495,-0.025687582939983338,MARCH6,ENSG00000145495
3615_H2AFY_P1P2_ENSG00000113648,-0.025692339622430758,H2AFY,ENSG00000113648
1521_CERCAM_P1P2_ENSG00000167123,-0.025713640156266624,CERCAM,ENSG00000167123
4679_LRRCC1_P1P2_ENSG00000133739,-0.02574598598229962,LRRCC1,ENSG00000133739
4321_KDM2B_ENST00000377071.4_ENSG00000089094,-0.02574709108960511,KDM2B,ENSG00000089094
4833_MAPK9_P1P2_ENSG00000050748,-0.025780565146374574,MAPK9,ENSG00000050748
3542_GRPEL2_P1P2_ENSG00000164284,-0.025782996960532423,GRPEL2,ENSG00000164284
6076_PARP1_P1P2_ENSG00000143799,-0.02581001379920129,PARP1,ENSG00000143799
1950_CTSL_P1_ENSG00000135047,-0.025869043101106565,CTSL,ENSG00000135047
1586_CHMP4B_P1P2_ENSG00000101421,-0.02587822310320481,CHMP4B,ENSG00000101421
7705_SCP2_ENST00000371514.3_ENSG00000116171,-0.025895243875357174,SCP2,ENSG00000116171
2774_EWSR1_P1P2_ENSG00000182944,-0.025899044789324175,EWSR1,ENSG00000182944
3863_HNRNPD_P1P2_ENSG00000138668,-0.025904939337270973,HNRNPD,ENSG00000138668
6103_PBX1_P1P2_ENSG00000185630,-0.025916302576644058,PBX1,ENSG00000185630
9841_WDR75_P1P2_ENSG00000115368,-0.025919852986775464,WDR75,ENSG00000115368
5085_MITD1_P1P2_ENSG00000158411,-0.025928878832667195,MITD1,ENSG00000158411
6551_POLR2J3_ENST00000379357.5_ENSG00000285437,-0.02595114091584122,POLR2J3,ENSG00000285437
5549_NDUFAF6_P1P2_ENSG00000156170,-0.025953025475465925,NDUFAF6,ENSG00000156170
6215_PELP1_P1P2_ENSG00000141456,-0.025978175097083323,PELP1,ENSG00000141456
9592_UNC45A_P1_ENSG00000140553,-0.026024357406127758,UNC45A,ENSG00000140553
283_ALS2_P1P2_ENSG00000003393,-0.02604189749200083,ALS2,ENSG00000003393
8614_SYAP1_P1P2_ENSG00000169895,-0.026046977902481942,SYAP1,ENSG00000169895
9042_TMEM214_P1P2_ENSG00000119777,-0.026094436817611623,TMEM214,ENSG00000119777
5360_MXD4_P1P2_ENSG00000123933,-0.026097611471989635,MXD4,ENSG00000123933
2117_DDX39A_P1P2_ENSG00000123136,-0.0261153818286962,DDX39A,ENSG00000123136
2232_DIS3L_P1P2_ENSG00000166938,-0.02614279851002573,DIS3L,ENSG00000166938
5900_NUP62_P1P2_ENSG00000213024,-0.02616591519666965,NUP62,ENSG00000213024
5813_NRIP1_P1P2_ENSG00000180530,-0.026175715677499142,NRIP1,ENSG00000180530
3631_HARS2_P1P2_ENSG00000112855,-0.026213924256761344,HARS2,ENSG00000112855
8241_SNX12_P1P2_ENSG00000147164,-0.026216123879447776,SNX12,ENSG00000147164
6175_PDHA1_P1P2_ENSG00000131828,-0.026225128522546454,PDHA1,ENSG00000131828
6123_PCGF3_P1P2_ENSG00000185619,-0.0262379437206897,PCGF3,ENSG00000185619
3093_FKBP15_P1P2_ENSG00000119321,-0.026246000309432936,FKBP15,ENSG00000119321
1309_CCDC93_P1P2_ENSG00000125633,-0.02625174648203096,CCDC93,ENSG00000125633
9630_USO1_P1P2_ENSG00000138768,-0.02625423321433738,USO1,ENSG00000138768
5177_MPST_P1P2_ENSG00000128309,-0.026279016714964295,MPST,ENSG00000128309
8151_SMARCD2_P1P2_ENSG00000108604,-0.02630712228184171,SMARCD2,ENSG00000108604
2796_EXOSC9_P1P2_ENSG00000123737,-0.026344360640479132,EXOSC9,ENSG00000123737
4046_IFNGR1_P1P2_ENSG00000027697,-0.026364531016625944,IFNGR1,ENSG00000027697
1247_CCDC117_P1P2_ENSG00000159873,-0.02636509561373232,CCDC117,ENSG00000159873
5825_NSF_ENST00000398238.4_ENSG00000073969,-0.02636620265434119,NSF,ENSG00000073969
10154_ZNF106_ENST00000263805.4_ENSG00000103994,-0.026378903192455033,ZNF106,ENSG00000103994
7319_RLIM_P1P2_ENSG00000131263,-0.02642337340413081,RLIM,ENSG00000131263
4694_LSM5_P2_ENSG00000106355,-0.026432332776525208,LSM5,ENSG00000106355
8399_SRD5A3_P1P2_ENSG00000128039,-0.026486134249710146,SRD5A3,ENSG00000128039
2916_FAM229B_P1P2_ENSG00000203778,-0.026505044398868666,FAM229B,ENSG00000203778
511_ARL5A_P1P2_ENSG00000162980,-0.026515533765246038,ARL5A,ENSG00000162980
5318_MTHFD2L_P1P2_ENSG00000163738,-0.02652146685224447,MTHFD2L,ENSG00000163738
3869_HNRNPK_P1P2_ENSG00000165119,-0.02654096761236921,HNRNPK,ENSG00000165119
4781_MALSU1_P1P2_ENSG00000156928,-0.026556977697892573,MALSU1,ENSG00000156928
2430_DYNLT1_P1P2_ENSG00000146425,-0.02656798637799066,DYNLT1,ENSG00000146425
6201_PDXDC1_P1P2_ENSG00000179889,-0.026618023555674383,PDXDC1,ENSG00000179889
7463_RPL35_P1P2_ENSG00000136942,-0.026632743546444432,RPL35,ENSG00000136942
1392_CDC25A_P1P2_ENSG00000164045,-0.02663474757712919,CDC25A,ENSG00000164045
3407_GLT8D1_P1P2_ENSG00000016864,-0.02664151792502428,GLT8D1,ENSG00000016864
4387_KIF22_P2_ENSG00000079616,-0.026645446981337948,KIF22,ENSG00000079616
1425_CDK13_P1P2_ENSG00000065883,-0.026663975593885322,CDK13,ENSG00000065883
3254_GABPB1_P1P2_ENSG00000104064,-0.026706119980227913,GABPB1,ENSG00000104064
5174_MPP6_P1P2_ENSG00000105926,-0.026732077952020577,MPP6,ENSG00000105926
3335_GEMIN4_P1P2_ENSG00000179409,-0.026736706498561368,GEMIN4,ENSG00000179409
2812_F8A1_P1P2_ENSG00000277203,-0.026740476574847023,F8A1,ENSG00000277203
2783_EXOC6_P1P2_ENSG00000138190,-0.026799749636253853,EXOC6,ENSG00000138190
1050_C1orf50_P1P2_ENSG00000164008,-0.02680549677232817,C1orf50,ENSG00000164008
4500_LAMB2_P1P2_ENSG00000172037,-0.026871516094722818,LAMB2,ENSG00000172037
1224_CBR1_P1P2_ENSG00000159228,-0.02689479753581246,CBR1,ENSG00000159228
6286_PHF20_P1P2_ENSG00000025293,-0.026899311422234614,PHF20,ENSG00000025293
8816_TELO2_P1P2_ENSG00000100726,-0.026905792727242483,TELO2,ENSG00000100726
1314_CCM2_P1P2_ENSG00000136280,-0.02692612352867737,CCM2,ENSG00000136280
5875_NUDT6_P1P2_ENSG00000170917,-0.02692675026351883,NUDT6,ENSG00000170917
10701_ZNHIT3_P1P2_ENSG00000273611,-0.02693547646828414,ZNHIT3,ENSG00000273611
4093_IL17RA_P1P2_ENSG00000177663,-0.026937253118564278,IL17RA,ENSG00000177663
9927_YES1_P1P2_ENSG00000176105,-0.026942662569177996,YES1,ENSG00000176105
8953_TM2D2_P1P2_ENSG00000169490,-0.026947516068013332,TM2D2,ENSG00000169490
5842_NT5DC1_P1P2_ENSG00000178425,-0.026958272317323246,NT5DC1,ENSG00000178425
63_ACAA1_P1P2_ENSG00000060971,-0.026986088841313434,ACAA1,ENSG00000060971
4786_MAN2A1_P1P2_ENSG00000112893,-0.026991963156258125,MAN2A1,ENSG00000112893
100_ACSL3_P1P2_ENSG00000123983,-0.026993031651464567,ACSL3,ENSG00000123983
3222_FURIN_P1_ENSG00000140564,-0.027001199039981234,FURIN,ENSG00000140564
7096_RANBP9_P1P2_ENSG00000010017,-0.027011176800448226,RANBP9,ENSG00000010017
9593_UNC45A_P2_ENSG00000140553,-0.027028372925285503,UNC45A,ENSG00000140553
9840_WDR74_P2_ENSG00000133316,-0.027076728836841864,WDR74,ENSG00000133316
7791_SEPTIN9_P1P2_ENSG00000184640,-0.027086264361691394,SEPTIN9,ENSG00000184640
5201_MRPL18_P1P2_ENSG00000112110,-0.027111847547639636,MRPL18,ENSG00000112110
2858_FAM136A_P1P2_ENSG00000035141,-0.027115185992987078,FAM136A,ENSG00000035141
2082_DCUN1D4_P1P2_ENSG00000109184,-0.027124892053140077,DCUN1D4,ENSG00000109184
8556_STX4_P1P2_ENSG00000103496,-0.027196293354094844,STX4,ENSG00000103496
6354_PIK3CB_P1P2_ENSG00000051382,-0.02721820569537533,PIK3CB,ENSG00000051382
7607_RUVBL1_P1P2_ENSG00000175792,-0.027227378953139543,RUVBL1,ENSG00000175792
1862_CREB3_P1P2_ENSG00000107175,-0.027227748928035193,CREB3,ENSG00000107175
4909_MCPH1_P1P2_ENSG00000147316,-0.027231469873470065,MCPH1,ENSG00000147316
10068_ZFAND3_P1P2_ENSG00000156639,-0.027242454466660883,ZFAND3,ENSG00000156639
2489_EEF2_P2_ENSG00000167658,-0.027252761736019312,EEF2,ENSG00000167658
6332_PIGC_P1P2_ENSG00000135845,-0.027273899442362037,PIGC,ENSG00000135845
6766_PRKD2_P1_ENSG00000105287,-0.027309101975597095,PRKD2,ENSG00000105287
5263_MRPS34_P1P2_ENSG00000074071,-0.027313992581248937,MRPS34,ENSG00000074071
2524_EID2B_P1P2_ENSG00000176401,-0.027353438264068462,EID2B,ENSG00000176401
7851_SGK1_P1_ENSG00000118515,-0.02737272705940924,SGK1,ENSG00000118515
9876_WRNIP1_P1P2_ENSG00000124535,-0.027381062092800508,WRNIP1,ENSG00000124535
987_CCDC32_P1P2_ENSG00000128891,-0.027382653755632824,CCDC32,ENSG00000128891
1381_CD99L2_P1P2_ENSG00000102181,-0.0273976521910509,CD99L2,ENSG00000102181
10426_ZNF532_P2_ENSG00000074657,-0.02741616538797763,ZNF532,ENSG00000074657
1537_CFL2_P1P2_ENSG00000165410,-0.02742363232923092,CFL2,ENSG00000165410
4038_IFI27L2_P1P2_ENSG00000119632,-0.027429041285127187,IFI27L2,ENSG00000119632
2048_DCAF10_P1P2_ENSG00000122741,-0.027446956651626626,DCAF10,ENSG00000122741
1888_CRYZL1_P1P2_ENSG00000205758,-0.027491388799377788,CRYZL1,ENSG00000205758
7387_RNF2_P1P2_ENSG00000121481,-0.02752392346676378,RNF2,ENSG00000121481
4055_IFT46_P1P2_ENSG00000118096,-0.027531234324857976,IFT46,ENSG00000118096
5193_MRPL10_P1P2_ENSG00000159111,-0.027580381250449044,MRPL10,ENSG00000159111
9980_ZBTB21_P1P2_ENSG00000173276,-0.02759429192113486,ZBTB21,ENSG00000173276
1270_CCDC18_P1P2_ENSG00000122483,-0.027627215832942312,CCDC18,ENSG00000122483
7345_RNF126_P1P2_ENSG00000070423,-0.027640532038756743,RNF126,ENSG00000070423
1664_CLN5_P1P2_ENSG00000102805,-0.027650433684596763,CLN5,ENSG00000102805
8820_TERF2_P1P2_ENSG00000132604,-0.027655339705869256,TERF2,ENSG00000132604
3810_HLA-E_P1P2_ENSG00000204592,-0.02768984709763017,HLA-E,ENSG00000204592
2520_EHMT1_P1P2_ENSG00000181090,-0.027698650855567254,EHMT1,ENSG00000181090
7745_SEC24B_P1P2_ENSG00000138802,-0.027701295597985363,SEC24B,ENSG00000138802
1565_CHD9_P1_ENSG00000177200,-0.027713245594419515,CHD9,ENSG00000177200
7454_RPL27A_P1P2_ENSG00000166441,-0.027720104107072117,RPL27A,ENSG00000166441
8376_SPRYD3_P1P2_ENSG00000167778,-0.02773519743822792,SPRYD3,ENSG00000167778
9830_WDR59_P1P2_ENSG00000103091,-0.027742568031852145,WDR59,ENSG00000103091
2859_FAM13A_ENST00000264344.5_ENSG00000138640,-0.027745156892645385,FAM13A,ENSG00000138640
2004_CYP20A1_P1P2_ENSG00000119004,-0.027760120642916997,CYP20A1,ENSG00000119004
1299_CCDC85B_P1P2_ENSG00000175602,-0.027770755494214275,CCDC85B,ENSG00000175602
4953_MED30_P1P2_ENSG00000164758,-0.027779478808550705,MED30,ENSG00000164758
1356_CD164_P1P2_ENSG00000135535,-0.02778311496807199,CD164,ENSG00000135535
6150_PDAP1_P1P2_ENSG00000106244,-0.027858888524434175,PDAP1,ENSG00000106244
9566_UCKL1_P1P2_ENSG00000198276,-0.0278593654451981,UCKL1,ENSG00000198276
8638_SZT2_P1P2_ENSG00000198198,-0.027943663839780822,SZT2,ENSG00000198198
8189_SMTN_P1P2_ENSG00000183963,-0.02796035317608916,SMTN,ENSG00000183963
2112_DDX23_P1P2_ENSG00000174243,-0.027988341198859103,DDX23,ENSG00000174243
296_AMOTL1_P1P2_ENSG00000166025,-0.02799775243526714,AMOTL1,ENSG00000166025
1549_CHCHD2_P1P2_ENSG00000106153,-0.02801274701678005,CHCHD2,ENSG00000106153
1214_CAT_P1_ENSG00000121691,-0.028024724954026633,CAT,ENSG00000121691
7648_SAP18_P1P2_ENSG00000150459,-0.028030443185812225,SAP18,ENSG00000150459
6918_PTOV1_P1P2_ENSG00000104960,-0.028043223698808996,PTOV1,ENSG00000104960
848_BLOC1S4_P1P2_ENSG00000186222,-0.02807134757173594,BLOC1S4,ENSG00000186222
2174_DGCR6L_P1P2_ENSG00000128185,-0.028079239406033456,DGCR6L,ENSG00000128185
6814_PRR3_P1P2_ENSG00000204576,-0.028085676391131943,PRR3,ENSG00000204576
2932_RIPOR1_P1_ENSG00000039523,-0.028124376343302428,RIPOR1,ENSG00000039523
1318_CCNB2_P1P2_ENSG00000157456,-0.02815259849081102,CCNB2,ENSG00000157456
5501_NCKIPSD_P1P2_ENSG00000213672,-0.028173263130294994,NCKIPSD,ENSG00000213672
4607_LMAN1_P1P2_ENSG00000074695,-0.02820981356686082,LMAN1,ENSG00000074695
2868_FAM160B2_P1P2_ENSG00000158863,-0.028211219278769017,FAM160B2,ENSG00000158863
10406_ZNF507_P1P2_ENSG00000168813,-0.028243931225792506,ZNF507,ENSG00000168813
3362_GHITM_P1P2_ENSG00000165678,-0.028246966176108362,GHITM,ENSG00000165678
5519_NDC80_P1P2_ENSG00000080986,-0.02825416527095283,NDC80,ENSG00000080986
9139_TNK2_P2_ENSG00000061938,-0.028266819568555517,TNK2,ENSG00000061938
9521_UBE2V2_P1P2_ENSG00000169139,-0.02827179303316836,UBE2V2,ENSG00000169139
7251_RFFL_P1P2_ENSG00000092871,-0.028272250209478232,RFFL,ENSG00000092871
2114_DDX27_P1P2_ENSG00000124228,-0.028278456435195172,DDX27,ENSG00000124228
2591_ELK4_P1P2_ENSG00000158711,-0.02829591462558353,ELK4,ENSG00000158711
3642_HAUS8_P1P2_ENSG00000131351,-0.028329670017429896,HAUS8,ENSG00000131351
3942_HS3ST3A1_P1P2_ENSG00000153976,-0.028372135234944626,HS3ST3A1,ENSG00000153976
6743_PREPL_P1P2_ENSG00000138078,-0.028389071221183396,PREPL,ENSG00000138078
4610_LMBR1L_P1P2_ENSG00000139636,-0.02839932309749562,LMBR1L,ENSG00000139636
1316_CCNB1IP1_P1P2_ENSG00000100814,-0.02843094968163706,CCNB1IP1,ENSG00000100814
7688_SCARB2_P1P2_ENSG00000138760,-0.02844763998142169,SCARB2,ENSG00000138760
1255_CCDC130_P1_ENSG00000104957,-0.028472154672163484,CCDC130,ENSG00000104957
962_C12orf29_P1P2_ENSG00000133641,-0.028512416419401273,C12orf29,ENSG00000133641
6837_PSEN2_P1P2_ENSG00000143801,-0.02852244139020651,PSEN2,ENSG00000143801
8537_STRADB_P1P2_ENSG00000082146,-0.028523955011459275,STRADB,ENSG00000082146
1543_CHAC2_P1P2_ENSG00000143942,-0.028531301518176233,CHAC2,ENSG00000143942
5327_MTIF3_P1P2_ENSG00000122033,-0.028541892049564133,MTIF3,ENSG00000122033
"1121_C7orf50_ENST00000357429.6,ENST00000397098.3,ENST00000397100.2_ENSG00000146540",-0.02854751393372065,C7orf50,ENSG00000146540
9685_UTP23_P1P2_ENSG00000147679,-0.028563576046963714,UTP23,ENSG00000147679
1081_C2orf76_P1P2_ENSG00000186132,-0.028569769272560643,C2orf76,ENSG00000186132
4988_EEF1AKMT2_P1P2_ENSG00000203791,-0.028587528067551715,EEF1AKMT2,ENSG00000203791
911_BSCL2_P2_ENSG00000168000,-0.028593887011070653,BSCL2,ENSG00000168000
1520_CEPT1_P1P2_ENSG00000134255,-0.028643308527404585,CEPT1,ENSG00000134255
6395_PKM_P2_ENSG00000067225,-0.02864775978786784,PKM,ENSG00000067225
1112_SNHG32_P1P2_ENSG00000204387,-0.028713116238574456,SNHG32,ENSG00000204387
149_ADD1_P1P2_ENSG00000087274,-0.02872226637290769,ADD1,ENSG00000087274
6656_PPP1R12C_P1P2_ENSG00000125503,-0.028747561479444995,PPP1R12C,ENSG00000125503
7118_RASA1_P1_ENSG00000145715,-0.02875953751744813,RASA1,ENSG00000145715
6465_PLSCR3_P1_ENSG00000187838,-0.028770135728937225,PLSCR3,ENSG00000187838
6945_PTTG1IP_P1P2_ENSG00000183255,-0.028776755774530958,PTTG1IP,ENSG00000183255
4982_MEST_P1_ENSG00000106484,-0.028781321688672812,MEST,ENSG00000106484
3168_FOXK2_P1P2_ENSG00000141568,-0.028781349629485243,FOXK2,ENSG00000141568
6420_PLCB4_P1P2_ENSG00000101333,-0.028803797663583385,PLCB4,ENSG00000101333
2922_DENND10_P1P2_ENSG00000119979,-0.028810558376715565,DENND10,ENSG00000119979
7471_RPL39_P1P2_ENSG00000198918,-0.02885110194771773,RPL39,ENSG00000198918
4963_MEF2D_P1P2_ENSG00000116604,-0.02886899995808348,MEF2D,ENSG00000116604
4309_KCTD9_P1P2_ENSG00000104756,-0.028878374582392462,KCTD9,ENSG00000104756
6516_POLD2_P1P2_ENSG00000106628,-0.028878526811646398,POLD2,ENSG00000106628
6029_PACS2_P1P2_ENSG00000179364,-0.028885476366131563,PACS2,ENSG00000179364
2660_EPB41L2_P1P2_ENSG00000079819,-0.028928012406121528,EPB41L2,ENSG00000079819
4999_METTL22_P1P2_ENSG00000067365,-0.02895776888265528,METTL22,ENSG00000067365
1220_CBFB_P1P2_ENSG00000067955,-0.028969610006268572,CBFB,ENSG00000067955
2659_EPAS1_P1P2_ENSG00000116016,-0.028973929270479995,EPAS1,ENSG00000116016
8575_SUDS3_P1P2_ENSG00000111707,-0.029042267680306478,SUDS3,ENSG00000111707
1308_CCDC92_P1P2_ENSG00000119242,-0.02904873646012256,CCDC92,ENSG00000119242
7602_RUNX2_P1_ENSG00000124813,-0.029083254925191194,RUNX2,ENSG00000124813
8870_THADA_P1P2_ENSG00000115970,-0.029090592760621536,THADA,ENSG00000115970
5569_NDUFS5_P1_ENSG00000168653,-0.029097508593436523,NDUFS5,ENSG00000168653
1866_CREBL2_P1P2_ENSG00000111269,-0.029117481456943737,CREBL2,ENSG00000111269
9493_UBC_P1P2_ENSG00000150991,-0.02914499352242605,UBC,ENSG00000150991
5149_MORC2_P1P2_ENSG00000133422,-0.029180827132631558,MORC2,ENSG00000133422
4946_MED23_P1P2_ENSG00000112282,-0.029270143311736503,MED23,ENSG00000112282
